player,team,defcon90,saves90,rc_rate,yc_rate,pen_share,xMINS_W1,xMINS_W2,xMINS_W3,xMINS_W4,xMINS_W5,xMINS_W6,player_key,Pos
Alphonse Areola,West Ham,0,3.8,0.01,0.03,0,0,0,0,0,0,0,alphonse areola|west ham,GK
Aaron Wan-Bissaka,West Ham,7.8,0,0.02,0.14,0,90,90,90,90,0,0,aaron wan-bissaka|west ham,DEF
Niclas Füllkrug,West Ham,4.2,0,0.01,0.1,0,0,0,0,0,0,0,niclas füllkrug|west ham,FWD
Jean-Clair Todibo,West Ham,8.2,0,0.02,0.2,0,15,15,15,15,0,0,jean-clair todibo|west ham,DEF
Axel Disasi,West Ham,6.3,0,0.03,0.14,0,90,90,90,90,0,0,axel disasi|west ham,DEF
Naif Aguerd,West Ham,2,0,0.02,0.2,0,15,15,15,15,0,0,naif aguerd|west ham,DEF
Max Kilman,West Ham,9.2,0,0.02,0.2,0,15,15,15,15,0,0,max kilman|west ham,DEF
Igor Julio,West Ham,6.6,0,0.02,0.33,0,0,0,0,0,0,0,igor julio|west ham,DEF
Guido Rodríguez,West Ham,7.7,0,0.01,0.33,0,,,,,0,0,guido rodríguez|west ham,MID
Oliver Scarles,West Ham,9.9,0,0.02,0.14,0,15,15,15,15,0,0,oliver scarles|west ham,DEF
Callum Marshall,West Ham,1,0,0.01,0.14,0,0,0,0,0,0,0,callum marshall|west ham,FWD
George Earthy,West Ham,1,0,0.01,0.06,0,0,0,0,0,0,0,george earthy|west ham,MID
Andy Irving,West Ham,12.7,0,0.01,0.14,0,0,0,0,0,0,0,andy irving|west ham,MID
Mads Hermansen,West Ham,0,2.9,0.01,0.1,0,90,90,90,90,0,0,mads hermansen|west ham,GK
Luis Guilherme,West Ham,8.2,0,0.01,0.1,0,0,0,0,0,0,0,luis guilherme|west ham,MID
Ezra Mayers,West Ham,2,0,0.02,0.14,0,0,0,0,0,0,0,ezra mayers|west ham,DEF
El Hadji Malick Diouf,West Ham,7.6,0,0.02,0.2,0,90,90,90,90,0,0,el hadji malick diouf|west ham,DEF
Freddie Potts,West Ham,9.2,0,0.03,0.06,0,75,75,75,75,0,0,freddie potts|west ham,MID
Mohamadou Kanté,West Ham,3,0,0.02,0.14,0,0,0,0,0,0,0,mohamadou kanté|west ham,MID
Pablo,West Ham,9,0,0.01,0.14,0,0,0,0,0,0,0,pablo|west ham,FWD
Tolu Arokodare,Wolverhampton Wanderers,3,0,0.01,0.06,0,60,60,60,60,0,0,tolu arokodare|wolverhampton wanderers,FWD
Rodrigo Gomes,Wolverhampton Wanderers,5.3,0,0.02,0.1,0,90,90,90,90,0,0,rodrigo gomes|wolverhampton wanderers,DEF
Hee-Chan Hwang,Wolverhampton Wanderers,5.3,0,0.01,0.2,0.8,30,30,30,30,0,0,hee-chan hwang|wolverhampton wanderers,MID
Santiago Bueno,Wolverhampton Wanderers,7.5,0,0.02,0.2,0,90,90,90,90,0,0,santiago bueno|wolverhampton wanderers,DEF
Ladislav Krejcí,Wolverhampton Wanderers,7,0,0.02,0.2,0,90,90,90,90,0,0,ladislav krejcí|wolverhampton wanderers,DEF
Mateus Mané,Wolverhampton Wanderers,4,0,0.01,0.06,0,90,90,90,90,0,0,mateus mané|wolverhampton wanderers,FWD
Adam Armstrong,Wolverhampton Wanderers,4,0,0.01,0.06,0,60,60,60,60,0,0,adam armstrong|wolverhampton wanderers,FWD
Jean-Ricner Bellegarde,Wolverhampton Wanderers,7.5,0,0.02,0.33,0,60,60,60,60,0,0,jean-ricner bellegarde|wolverhampton wanderers,MID
Marshall Munetsi,Wolverhampton Wanderers,5,0,0.01,0.14,0,0,0,0,0,0,0,marshall munetsi|wolverhampton wanderers,MID
Hugo Bueno,Wolverhampton Wanderers,6.8,0,0.03,0.06,0,90,90,90,90,0,0,hugo bueno|wolverhampton wanderers,DEF
João Gomes,Wolverhampton Wanderers,12.6,0,0.02,0.33,0,90,90,90,90,0,0,joão gomes|wolverhampton wanderers,MID
André,Wolverhampton Wanderers,12.5,0,0.02,0.5,0,75,75,75,75,0,0,andré|wolverhampton wanderers,MID
Tom Edozie,Wolverhampton Wanderers,2,0,0.01,0.14,0,0,0,0,0,0,0,tom edozie|wolverhampton wanderers,MID
Jhon Arias,Wolverhampton Wanderers,5,0,0.02,0.06,0,0,0,0,0,0,0,jhon arias|wolverhampton wanderers,MID
Sam Johnstone,Wolverhampton Wanderers,0,3.3,0.02,0.03,0,0,0,0,0,0,0,sam johnstone|wolverhampton wanderers,GK
Angel Gomes,Wolverhampton Wanderers,4,0,0.01,0.2,0,60,60,60,60,0,0,angel gomes|wolverhampton wanderers,MID
Matt Doherty,Wolverhampton Wanderers,7.3,0,0.02,0.5,0,15,15,15,15,0,0,matt doherty|wolverhampton wanderers,DEF
Ki-Jana Hoever,Wolverhampton Wanderers,8.5,0,0.02,0.1,0,15,15,15,15,0,0,ki-jana hoever|wolverhampton wanderers,DEF
Sasa Kalajdzic,Wolverhampton Wanderers,2,0,0.01,0.1,0,0,0,0,0,0,0,sasa kalajdzic|wolverhampton wanderers,FWD
José Sá,Wolverhampton Wanderers,0,2.6,0.01,0.03,0,90,90,90,90,0,0,josé sá|wolverhampton wanderers,GK
Yerson Mosquera,Wolverhampton Wanderers,9,0,0.03,0.5,0,90,90,90,90,0,0,yerson mosquera|wolverhampton wanderers,DEF
Toti,Wolverhampton Wanderers,8.3,0,0.02,0.14,0,0,0,0,0,0,0,toti|wolverhampton wanderers,DEF
Emmanuel Agbadou,Wolverhampton Wanderers,10.2,0,0.02,0.06,0,0,0,0,0,0,0,emmanuel agbadou|wolverhampton wanderers,DEF
Jackson Tchatchoua,Wolverhampton Wanderers,3,0,0.02,0.2,0,0,0,0,0,0,0,jackson tchatchoua|wolverhampton wanderers,DEF
Tawanda Chirewa,Wolverhampton Wanderers,4,0,0.01,0.06,0,0,0,0,0,0,0,tawanda chirewa|wolverhampton wanderers,MID
Pedro Lima,Wolverhampton Wanderers,5,0,0.01,0.1,0,0,0,0,0,0,0,pedro lima|wolverhampton wanderers,DEF
Fernando López,Wolverhampton Wanderers,4.7,0,0.01,0.2,0,0,0,0,0,0,0,fernando lópez|wolverhampton wanderers,FWD
David Møller Wolfe,Wolverhampton Wanderers,2,0,0.02,0.1,0,15,15,15,15,0,0,david møller wolfe|wolverhampton wanderers,DEF
